3528.51	670.5
3527.23	720.5
3525.95	745.5
3524.67	754.5
3523.39	750
3522.1	742
3520.82	798
3519.54	757
3518.26	769
3516.97	732.5
3515.69	777.5
3514.4	762
3513.12	780.5
3511.84	774
3510.55	776
3509.26	783.5
3507.98	823.5
3506.69	796
3505.41	830
3504.12	815.5
3502.83	831
3501.54	819
3500.26	841
3498.97	894.5
3497.68	886.5
3496.39	901.5
3495.1	862.5
3493.81	923.5
3492.52	897
3491.23	936
3489.94	948
3488.65	955
3487.36	951.5
3486.07	967.5
3484.78	984
3483.49	975.5
3482.19	1046
3480.9	1038.5
3479.61	1041.5
3478.31	1064
3477.02	1052
3475.73	1055
3474.43	1076
3473.14	1077
3471.84	1156.5
3470.54	1143.5
3469.25	1097
3467.95	1154.5
3466.66	1107
3465.36	1129
3464.06	1130.5
3462.76	1139.5
3461.46	1167.5
3460.17	1155
3458.87	1151.5
3457.57	1189.5
3456.27	1195.5
3454.97	1176
3453.67	1179.5
3452.37	1198
3451.07	1238
3449.77	1240.5
3448.47	1294.5
3447.16	1279.5
3445.86	1298.5
3444.56	1296
3443.26	1282.5
3441.95	1346
3440.65	1371.5
3439.35	1416
3438.04	1450.5
3436.74	1424
3435.43	1448
3434.13	1533.5
3432.82	1467
3431.52	1498.5
3430.21	1516
3428.9	1587
3427.6	1566.5
3426.29	1645.5
3424.98	1676
3423.67	1639.5
3422.36	1690
3421.06	1708.5
3419.75	1731.5
3418.44	1765.5
3417.13	1779.5
3415.82	1822.5
3414.51	1859
3413.2	1806.5
3411.88	1817.5
3410.57	1834.5
3409.26	1870.5
3407.95	1879
3406.64	1929.5
3405.32	1908
3404.01	1917
3402.7	2000.5
3401.38	1970.5
3400.07	1978
3398.75	2039
3397.44	1981.5
3396.12	2017
3394.81	2029
3393.49	2077.5
3392.18	2076.5
3390.86	2102
3389.54	2075.5
3388.23	2162
3386.91	2146
3385.59	2094.5
3384.27	2175
3382.95	2192
3381.63	2193.5
3380.31	2258
3378.99	2294
3377.67	2218.5
3376.35	2306.5
3375.03	2309.5
3373.71	2346.5
3372.39	2316.5
3371.07	2393
3369.75	2420.5
3368.42	2418
3367.1	2418
3365.78	2418
3364.45	2467
3363.13	2464.5
3361.81	2480.5
3360.48	2516
3359.16	2531.5
3357.83	2528
3356.51	2585
3355.18	2551
3353.85	2622
3352.53	2573
3351.2	2594
3349.87	2578
3348.54	2612
3347.22	2574.5
3345.89	2607.5
3344.56	2619
3343.23	2663
3341.9	2627.5
3340.57	2661.5
3339.24	2674
3337.91	2689
3336.58	2651.5
3335.25	2647
3333.92	2719
3332.58	2731
3331.25	2743
3329.92	2742
3328.59	2783
3327.25	2773
3325.92	2785.5
3324.58	2792
3323.25	2846
3321.92	2809
3320.58	2866
3319.25	2877
3317.91	2857.5
3316.57	2862.5
3315.24	2933
3313.9	2911
3312.56	2904
3311.23	2967
3309.89	2969.5
3308.55	3009.5
3307.21	2975.5
3305.87	3030.5
3304.53	3006.5
3303.19	3033.5
3301.85	3040
3300.51	3100
3299.17	3086
3297.83	3076
3296.49	3092
3295.15	3119
3293.81	3101
3292.46	3148.5
3291.12	3094
3289.78	3177
3288.43	3158.5
3287.09	3173.5
3285.75	3154
3284.4	3141
3283.06	3146.5
3281.71	3206
3280.37	3214
3279.02	3239.5
3277.67	3249.5
3276.33	3224
3274.98	3300
3273.63	3315
3272.28	3303.5
3270.94	3347
3269.59	3415.5
3268.24	3436.5
3266.89	3459
3265.54	3479
3264.19	3505
3262.84	3619
3261.49	3617
3260.14	3656
3258.79	3811
3257.44	3797.5
3256.08	3857.5
3254.73	3965.5
3253.38	4017
3252.03	4074
3250.67	4165
3249.32	4240
3247.96	4332.5
3246.61	4492
3245.26	4628.5
3243.9	4625.5
3242.54	4806.5
3241.19	4945
3239.83	5095.5
3238.48	5235.5
3237.12	5408
3235.76	5492.5
3234.41	5595
3233.05	5762
3231.69	5916
3230.33	6035
3228.97	6136
3227.61	6336.5
3226.25	6335
3224.89	6449.5
3223.53	6578.5
3222.17	6627
3220.81	6693.5
3219.45	6823
3218.09	6896.5
3216.72	7017
3215.36	7089.5
3214	7159
3212.63	7094.5
3211.27	7188.5
3209.91	7270
3208.54	7316
3207.18	7359
3205.81	7404
3204.45	7541.5
3203.08	7518
3201.71	7570.5
3200.35	7570
3198.98	7600
3197.61	7722.5
3196.25	7748
3194.88	7735.5
3193.51	7758
3192.14	7742
3190.77	7842
3189.4	7906.5
3188.03	7863.5
3186.66	7893.5
3185.29	7921.5
3183.92	8003.5
3182.55	8124.5
3181.18	8045
3179.81	8161
3178.44	8221.5
3177.06	8302.5
3175.69	8334
3174.32	8370.5
3172.94	8413
3171.57	8447.5
3170.2	8494.5
3168.82	8718
3167.45	8668
3166.07	8786
3164.69	8830.5
3163.32	8858.5
3161.94	8880
3160.56	8929.5
3159.19	9040.5
3157.81	9116.5
3156.43	9217.5
3155.05	9310
3153.67	9332
3152.3	9496
3150.92	9572.5
3149.54	9580.5
3148.16	9683
3146.78	9645.5
3145.4	9695
3144.01	9771
3142.63	9849.5
3141.25	9796.5
3139.87	10006
3138.49	10071
3137.1	10139.5
3135.72	10198.5
3134.34	10228.5
3132.95	10314.5
3131.57	10392
3130.18	10480
3128.8	10601
3127.41	10606.5
3126.03	10637
3124.64	10783.5
3123.25	10934.5
3121.87	10904.5
3120.48	10961.5
3119.09	11058.5
3117.7	11037
3116.32	11067
3114.93	11184.5
3113.54	11184
3112.15	11342
3110.76	11282.5
3109.37	11385
3107.98	11380.5
3106.59	11470
