3528.51	155.5
3527.23	125
3525.95	153
3524.67	134
3523.39	137
3522.1	142.5
3520.82	130.5
3519.54	139
3518.26	145.5
3516.97	149
3515.69	149
3514.4	151.5
3513.12	155.5
3511.84	140
3510.55	147
3509.26	156
3507.98	118
3506.69	167
3505.41	164
3504.12	153.5
3502.83	135
3501.54	181.5
3500.26	145.5
3498.97	165.5
3497.68	168
3496.39	152
3495.1	148
3493.81	171.5
3492.52	133
3491.23	150
3489.94	184.5
3488.65	178
3487.36	182
3486.07	161
3484.78	190.5
3483.49	181
3482.19	175.5
3480.9	179
3479.61	202.5
3478.31	199
3477.02	197
3475.73	218
3474.43	222
3473.14	193
3471.84	188
3470.54	205
3469.25	224
3467.95	198
3466.66	209
3465.36	214.5
3464.06	200
3462.76	210
3461.46	219
3460.17	239.5
3458.87	223
3457.57	198
3456.27	207
3454.97	209
3453.67	221.5
3452.37	224
3451.07	213
3449.77	216
3448.47	233.5
3447.16	257.5
3445.86	244
3444.56	238
3443.26	225.5
3441.95	238
3440.65	255.5
3439.35	265.5
3438.04	247.5
3436.74	251.5
3435.43	279
3434.13	254.5
3432.82	259
3431.52	262.5
3430.21	283
3428.9	278
3427.6	278.5
3426.29	284
3424.98	319.5
3423.67	334.5
3422.36	288
3421.06	326.5
3419.75	330
3418.44	316
3417.13	331.5
3415.82	334
3414.51	354
3413.2	343
3411.88	341.5
3410.57	364
3409.26	309.5
3407.95	357.5
3406.64	345.5
3405.32	359
3404.01	367.5
3402.7	368
3401.38	362
3400.07	370.5
3398.75	344
3397.44	378
3396.12	365.5
3394.81	345
3393.49	344
3392.18	386
3390.86	386.5
3389.54	388
3388.23	372
3386.91	402
3385.59	415.5
3384.27	410
3382.95	392
3381.63	364
3380.31	411.5
3378.99	434
3377.67	414.5
3376.35	451
3375.03	447.5
3373.71	455
3372.39	435
3371.07	424
3369.75	436.5
3368.42	445
3367.1	425
3365.78	464
3364.45	447.5
3363.13	439.5
3361.81	443.5
3360.48	436
3359.16	444
3357.83	429
3356.51	437.5
3355.18	472
3353.85	484
3352.53	478
3351.2	448
3349.87	468
3348.54	490.5
3347.22	457
3345.89	483.5
3344.56	479.5
3343.23	489
3341.9	483
3340.57	497.5
3339.24	500
3337.91	452.5
3336.58	491
3335.25	515.5
3333.92	489
3332.58	472
3331.25	481
3329.92	478.5
3328.59	489.5
3327.25	503
3325.92	520
3324.58	496.5
3323.25	524.5
3321.92	513
3320.58	509
3319.25	494.5
3317.91	563
3316.57	523.5
3315.24	523
3313.9	546.5
3312.56	514
3311.23	549
3309.89	554
3308.55	540.5
3307.21	538
3305.87	540
3304.53	554
3303.19	555
3301.85	565.5
3300.51	528
3299.17	557
3297.83	585
3296.49	558.5
3295.15	568
3293.81	571
3292.46	535
3291.12	557
3289.78	573
3288.43	577
3287.09	540.5
3285.75	590.5
3284.4	561.5
3283.06	561
3281.71	584
3280.37	622
3279.02	580
3277.67	589.5
3276.33	577
3274.98	580
3273.63	591
3272.28	570
3270.94	626.5
3269.59	582
3268.24	613.5
3266.89	583
3265.54	632
3264.19	633
3262.84	635.5
3261.49	639
3260.14	640
3258.79	655
3257.44	647
3256.08	635
3254.73	715.5
3253.38	694
3252.03	711.5
3250.67	762.5
3249.32	740.5
3247.96	748
3246.61	761.5
3245.26	791.5
3243.9	831.5
3242.54	815
3241.19	828.5
3239.83	846
3238.48	887
3237.12	923.5
3235.76	922.5
3234.41	925
3233.05	952
3231.69	979.5
3230.33	1031
3228.97	1058
3227.61	1049
3226.25	1082.5
3224.89	1086
3223.53	1077
3222.17	1132.5
3220.81	1181
3219.45	1181
3218.09	1167.5
3216.72	1243
3215.36	1211
3214	1270
3212.63	1259
3211.27	1285
3209.91	1274.5
3208.54	1329
3207.18	1328
3205.81	1337
3204.45	1348.5
3203.08	1346.5
3201.71	1352
3200.35	1366.5
3198.98	1400.5
3197.61	1413
3196.25	1370
3194.88	1368
3193.51	1420.5
3192.14	1457.5
3190.77	1486
3189.4	1410.5
3188.03	1456
3186.66	1440
3185.29	1442
3183.92	1449.5
3182.55	1479.5
3181.18	1481.5
3179.81	1540
3178.44	1475.5
3177.06	1510
3175.69	1523
3174.32	1499.5
3172.94	1534
3171.57	1554
3170.2	1530.5
3168.82	1525
3167.45	1592
3166.07	1606
3164.69	1601
3163.32	1584
3161.94	1630.5
3160.56	1650
3159.19	1675
3157.81	1646.5
3156.43	1658
3155.05	1677.5
3153.67	1635
3152.3	1727.5
3150.92	1712
3149.54	1765.5
3148.16	1743
3146.78	1710
3145.4	1746
3144.01	1787
3142.63	1767.5
3141.25	1814
3139.87	1795.5
3138.49	1817.5
3137.1	1827
3135.72	1847
3134.34	1888.5
3132.95	1868
3131.57	1881
3130.18	1915
3128.8	1898
3127.41	1923
3126.03	1934
3124.64	1970.5
3123.25	1954
3121.87	1984
3120.48	2015.5
3119.09	2003
3117.7	1994.5
3116.32	2051.5
3114.93	2011.5
3113.54	2003
3112.15	2066
3110.76	2062
3109.37	2089.5
3107.98	2069
3106.59	2110
3105.2	2096
3103.8	2085
3102.41	2093
3101.02	2106
3099.63	2161
3098.23	2155
3096.84	2180
3095.45	2110
3094.05	2139.5
3092.66	2183
3091.26	2206
3089.87	2139
3088.47	2215.5
3087.08	2187.5
3085.68	2172.5
3084.28	2202
3082.89	2215.5
3081.49	2221.5
3080.09	2204.5
3078.69	2224.5
3077.3	2226.5
3075.9	2235
3074.5	2270
3073.1	2254
3071.7	2250
3070.3	2258
3068.9	2266
3067.5	2320
3066.09	2282
3064.69	2272.5
3063.29	2259
3061.89	2268.5
3060.48	2290
3059.08	2283
3057.68	2340.5
3056.27	2352
3054.87	2312
3053.46	2315.5
3052.06	2315.5
3050.65	2362.5
3049.25	2326.5
3047.84	2342.5
3046.44	2387.5
3045.03	2383.5
3043.62	2365
3042.21	2409
3040.81	2395
3039.4	2414
3037.99	2398
3036.58	2406
3035.17	2426
3033.76	2398
3032.35	2477
3030.94	2475
3029.53	2433
3028.12	2362
3026.71	2422.5
3025.29	2477
3023.88	2444
3022.47	2447
3021.06	2448.5
3019.64	2454
3018.23	2491
3016.82	2467
3015.4	2494
3013.99	2528
3012.57	2477.5
3011.15	2498.5
3009.74	2566.5
3008.32	2517
3006.91	2517.5
3005.49	2503
3004.07	2512
3002.65	2522.5
3001.24	2534.5
2999.82	2599.5
2998.4	2564.5
2996.98	2599
2995.56	2514
2994.14	2601
2992.72	2622.5
2991.3	2619
2989.88	2648.5
2988.46	2615
2987.03	2609.5
2985.61	2679.5
2984.19	2655
2982.77	2692
2981.34	2720.5
2979.92	2740.5
2978.49	2689.5
2977.07	2709.5
